age,monthly_income,assets,deposit,monthly_rent,management_fee,monthly_debt_payment,household_size,region,region_cost_index,is_unemployed,car_value,burden_class
24,5326647,83720983,3121301,265290,91486,0,1,경남,0.86,0,11868195,0
36,1455637,19075299,82782746,354915,139933,0,2,경기,1.15,1,2447594,2
29,4828467,91718969,19549526,808825,73613,0,1,세종,1.0,0,0,0
36,1939969,42451365,53230230,264351,169000,124503,1,울산,0.94,1,0,1
22,4471833,5006204,43097777,476464,93958,0,1,대전,0.98,0,19453542,0
19,2853323,49727251,4060810,600856,110016,0,1,서울,1.35,0,0,0
20,2527160,6719829,12397171,404920,133455,0,1,전남,0.78,0,0,0
39,2098279,61836483,8243995,300446,86140,0,2,대전,0.98,0,0,0
20,2155566,36151171,6274879,189573,68914,172422,1,충남,0.87,0,7084334,0
38,2056131,39633772,19638124,580258,150367,0,3,광주,0.91,0,0,2
34,3571144,42259128,28904394,199003,73513,317001,1,광주,0.91,0,0,0
22,2764769,34191205,4014916,597664,118014,63291,1,경남,0.86,0,0,0
37,3671659,33698888,4606709,482583,116053,0,1,경기,1.15,0,9478928,0
22,3761925,92268676,13949217,240633,41122,0,1,전북,0.8,0,0,0
22,1933722,68817478,22458107,268107,70964,270926,2,전북,0.8,0,0,1
31,1908927,51994479,32754626,588311,122432,0,1,광주,0.91,0,3605437,1
25,2764383,20271171,50424754,257080,153615,0,1,대구,0.93,0,0,0
25,2185489,18547239,66821837,469320,93025,278422,1,서울,1.35,0,0,1
23,2088747,34056463,20806348,500487,77911,0,2,경남,0.86,0,858473,1
31,6323589,21086342,28837004,503733,134978,0,1,제주,1.04,0,13150133,0
19,1577433,22267239,32041118,663090,138524,0,2,대구,0.93,0,6194958,2
24,7279479,48958215,5738132,782061,152391,20201,1,서울,1.35,0,0,0
30,3453397,73387605,16123902,386193,121488,0,2,인천,1.08,0,0,0
29,4660972,39055177,50611235,630308,96733,150833,1,경기,1.15,0,0,0
33,4430554,35564016,5843182,180000,135469,0,1,경북,0.82,0,0,0
23,3976627,4729010,2597411,503766,105983,150600,3,경남,0.86,0,0,0
32,6232199,55531392,7947535,405709,137245,81785,1,인천,1.08,0,0,0
34,1914971,60378428,7660121,443386,89442,5749,1,전북,0.8,0,11752755,0
27,2851653,62576507,17885358,714071,105092,111076,1,부산,1.02,0,16846349,1
24,2113652,134214900,24948639,180000,128759,0,1,광주,0.91,0,0,0
30,1470831,19979798,30331969,477229,36921,0,1,충북,0.86,0,0,1
31,2295172,82381673,19825897,455714,154456,95215,1,전북,0.8,0,0,0
20,6823258,72202125,38083031,409792,106277,0,2,경북,0.82,0,0,0
30,2830776,35902965,12396321,481101,25000,0,2,서울,1.35,0,0,0
22,7156731,6780655,9096279,451853,118355,0,1,부산,1.02,0,0,0
30,7478612,71848656,4959503,298657,95295,0,1,대구,0.93,0,5100853,0
38,9000000,90765709,15842539,491718,75079,0,2,대전,0.98,0,0,0
30,6920608,14560370,8460408,298335,181402,0,1,제주,1.04,0,0,0
34,8407619,53121858,29330967,257705,136455,0,1,전남,0.78,0,10152239,0
25,3507711,30521540,3940360,538965,106032,396536,1,대전,0.98,0,3717722,0
38,3364646,42520325,46148539,311427,114786,319111,1,제주,1.04,0,2538509,0
36,1340363,14734832,6960871,404670,121348,0,1,세종,1.0,1,0,1
38,3050082,77683642,40172991,279326,55007,0,2,세종,1.0,0,0,0
34,3252737,23456987,8981938,461185,202689,197142,3,울산,0.94,0,0,0
32,4214707,107294496,33500353,432067,115317,0,1,인천,1.08,0,0,0
30,2496376,27263589,15233275,279397,172217,0,1,경남,0.86,0,3050508,0
38,1686682,23144471,40375245,480719,90017,0,1,서울,1.35,0,1110031,1
36,3566190,29488212,2067755,525427,134296,212013,1,인천,1.08,0,0,0
27,2264232,27663940,13451814,313672,71017,778937,2,부산,1.02,0,7151575,1
20,1110718,23945521,39105423,364642,25000,0,1,대구,0.93,1,0,2
19,1766049,65202994,16819751,483487,145412,0,3,인천,1.08,1,697998,2
23,2598982,23738650,12005750,635167,126523,0,1,서울,1.35,0,27741924,1
20,2298738,73014668,3253393,331781,90581,0,1,충남,0.87,1,2881215,0
23,1418192,64078695,7929810,557006,25000,0,1,제주,1.04,1,561086,1
21,5023540,57980532,50686986,551249,97290,0,1,인천,1.08,0,2168500,0
39,3332519,56392230,25332881,504923,121136,225915,2,대전,0.98,0,0,0
21,2936076,10733853,31730513,444384,74294,0,1,세종,1.0,0,0,0
32,3264728,56847416,10706509,193432,113536,0,1,경남,0.86,0,0,0
26,1750219,65226356,10030099,618052,86925,0,1,충남,0.87,0,9694367,1
22,3527237,76219953,24604020,332685,65101,0,1,전남,0.78,0,0,0
33,4394233,15240261,32240339,382088,103499,0,2,강원,0.84,0,6135920,0
39,4670225,76291393,9814103,329938,34736,0,1,울산,0.94,0,0,0
35,1705241,11343554,26906319,404663,129990,198435,1,부산,1.02,0,0,1
39,1587214,53140236,18450627,513251,111482,211762,1,경북,0.82,0,1341883,1
31,2421312,45755063,2640403,467772,128332,0,1,전남,0.78,0,0,0
33,2876812,21354104,28959343,543246,159201,339560,1,서울,1.35,1,0,0
22,3354025,31157119,13436187,559394,98756,0,1,전북,0.8,0,0,0
36,2185889,37725512,4857452,395991,25000,0,1,경기,1.15,0,0,0
34,1632933,49286646,23549263,180000,98614,0,1,전북,0.8,0,12980051,0
24,2272831,30156200,4838587,180000,67964,0,1,경북,0.82,0,0,0
26,1373936,39789751,9920801,598053,163904,680243,2,인천,1.08,1,0,2
31,4560614,25354106,102146134,180000,97702,0,1,울산,0.94,0,0,0
19,4713994,125463222,9265730,472899,143207,0,1,인천,1.08,0,0,0
36,1941933,47926754,10762468,524244,159615,0,1,강원,0.84,0,0,1
24,4216490,19637624,2762731,443884,82750,0,1,경남,0.86,0,0,0
20,4034842,18579829,79180739,245767,117943,0,2,경기,1.15,0,0,0
25,1836532,52085465,45001163,570464,111393,0,1,광주,0.91,0,8577936,2
36,2942029,178000349,1189580,447493,190099,0,1,제주,1.04,0,0,0
24,3531399,69252760,95968067,288957,155874,0,2,대전,0.98,0,6607556,0
30,3271776,32117216,65609580,299832,76512,0,2,인천,1.08,0,0,0
36,1461713,17116463,19650809,285982,90627,489694,2,세종,1.0,0,5164225,2
19,3226991,13660393,7288413,488708,95763,0,1,세종,1.0,0,7305227,0
34,4009776,27611680,40284736,180000,80711,100035,1,충남,0.87,0,20890273,0
25,6015666,4813159,30912234,396833,100483,0,1,대전,0.98,0,0,0
33,2287733,31565888,78501356,569377,94331,1038921,1,제주,1.04,0,0,2
22,2412339,46648251,70041699,452349,113272,336126,1,세종,1.0,0,0,1
21,2788012,20999962,15894959,437481,106428,0,2,대구,0.93,0,0,0
35,3456873,66241960,20814055,305145,153260,166833,1,제주,1.04,0,0,0
35,3179930,26333312,5731615,386261,82258,0,1,경남,0.86,0,0,0
39,3955053,17534254,7507811,349769,53579,215982,1,세종,1.0,0,17643042,0
33,1880074,23236555,20323568,794650,102436,1198520,1,서울,1.35,0,18098200,2
28,3617520,15994639,25123765,297508,87457,0,1,충북,0.86,0,1920051,0
23,2216632,5699276,62714893,182078,160046,0,2,강원,0.84,0,11081518,0
25,2867693,11719214,8380209,463963,143349,688415,1,인천,1.08,0,6101720,0
32,6357196,10521649,13592241,275561,154345,0,2,충북,0.86,0,0,0
26,1671794,4759334,28531400,368710,141730,338026,1,경북,0.82,0,2961298,1
29,2704645,22895402,22611757,747932,46269,0,1,경기,1.15,0,0,1
22,1763048,16928143,21836068,339846,77761,0,1,전북,0.8,0,0,0
28,3257503,111052385,19889249,349213,61308,470804,2,인천,1.08,0,0,0
23,4786894,11739698,3811406,348188,162449,0,1,전북,0.8,0,11947216,0
21,3280820,19405821,42381297,198181,140081,0,1,울산,0.94,0,3292474,0
21,2900705,33185426,37570546,958551,133640,0,1,서울,1.35,0,0,1
29,5399760,60506494,10565300,713959,92974,14260,2,제주,1.04,0,1798507,0
26,3515767,75651101,15377012,649807,97807,0,1,인천,1.08,0,0,0
21,4338614,33519472,7856531,492285,78816,0,2,충북,0.86,0,0,0
29,4148315,30562726,31337725,403785,135185,0,3,부산,1.02,0,0,0
22,885466,14820315,2279592,380964,112549,125260,2,경남,0.86,0,0,2
19,2951088,30234202,6994228,334358,131883,438652,1,전북,0.8,0,2388689,0
21,1918550,70083505,9796006,670823,121811,0,1,전남,0.78,0,0,1
28,2135147,33042869,11980425,395493,139574,477437,4,울산,0.94,0,0,2
39,5750079,48656072,5791607,355802,128759,146022,1,울산,0.94,0,0,0
24,2596009,53246637,15536375,363675,147493,0,1,충북,0.86,0,7784858,0
24,6882252,36945778,2109881,432805,133051,0,1,전남,0.78,0,0,0
24,1665017,42229710,25587445,180000,90041,0,2,경북,0.82,0,0,1
26,1913938,37433793,77508509,555834,136824,0,1,서울,1.35,0,2978663,2
34,2493589,17103381,19948707,180000,119965,0,1,충남,0.87,1,0,0
25,2633600,31882940,7173305,727036,108632,0,1,경기,1.15,0,3932064,1
32,3480905,39645620,26879408,180000,109856,147911,2,대구,0.93,0,12634032,0
37,2906210,101484824,10603130,258945,143279,70503,1,경북,0.82,0,0,0
38,2868628,21761208,21300653,180000,129392,299516,2,대구,0.93,0,9016496,0
30,2675992,38970559,14613061,584868,139732,0,2,전남,0.78,0,0,0
33,3294728,27027355,32085516,385596,112087,0,3,울산,0.94,0,0,0
38,4019052,90507776,23047998,740807,152684,223275,2,부산,1.02,0,0,0
35,6106435,72212174,11683458,709106,138633,1094023,1,대전,0.98,0,1984453,0
25,2795640,32491680,6953909,551631,80262,0,1,강원,0.84,0,0,0
21,2575071,515531,10661504,180000,94630,0,1,전남,0.78,0,0,0
21,2436306,65387265,32493524,371301,79180,0,4,충북,0.86,0,0,1
37,5738218,15122262,11424663,569217,71138,163230,1,경남,0.86,0,0,0
30,4104079,7031124,21961337,400558,201828,0,1,경북,0.82,0,0,0
25,1347913,56506868,22606446,287640,165984,0,2,전북,0.8,0,3802481,2
26,1322600,41688864,12806659,429886,149369,222679,1,충북,0.86,0,0,2
24,2134466,37826087,12890017,475627,126175,0,2,대구,0.93,0,0,1
35,1942594,20395677,15508308,216010,91708,512125,1,울산,0.94,1,0,0
31,3006418,9654031,3381370,425326,74973,0,1,인천,1.08,0,0,0
37,3805686,6493094,22698942,477286,102678,0,1,광주,0.91,0,0,0
25,2828371,38033071,9356862,506336,83709,0,1,경남,0.86,0,0,0
28,5562411,9885606,19393801,441688,135665,0,1,울산,0.94,0,3159038,0
21,4250980,42943587,11412121,466035,120622,0,2,경기,1.15,0,0,0
39,3153458,14199471,43053500,309794,139110,0,1,충남,0.87,0,0,0
29,4991006,34521548,29350426,337071,121364,0,1,제주,1.04,0,0,0
30,1500971,14928864,715262,370136,48868,0,2,경북,0.82,0,6163764,1
27,2940441,54055272,14350388,527464,104426,218667,2,대구,0.93,0,0,0
24,3235786,36424131,32289087,714714,124245,0,1,울산,0.94,0,0,0
38,3951192,44523827,69130399,180000,118101,0,3,강원,0.84,0,0,0
29,1458809,16291434,4207564,600960,91048,86314,1,대구,0.93,0,4400261,2
33,2726903,12315849,899865,487249,93309,0,1,대구,0.93,0,7595120,0
19,3623135,37866356,10139063,203697,87183,0,1,대구,0.93,0,0,0
24,3744624,16080091,10053609,458520,54431,0,2,제주,1.04,0,2364402,0
35,5079320,33278396,22423847,313311,106582,0,1,전북,0.8,0,10986614,0
20,4231637,27226059,4889991,376869,135310,0,1,경북,0.82,0,12865392,0
21,2971235,25715688,7941281,494550,90509,0,2,전남,0.78,0,781157,0
36,4077077,72189829,11677211,735557,69411,22461,1,제주,1.04,0,26525023,0
25,2797022,26705892,24299932,674025,150103,0,1,경기,1.15,0,838699,1
24,3248698,10424115,22020481,376694,155736,0,2,경북,0.82,0,0,0
30,4292660,51120755,9900937,567396,99883,0,1,경기,1.15,0,0,0
23,2991163,44033209,21251571,714531,79174,0,1,세종,1.0,0,0,0
19,3563692,14481453,965985,259632,103850,0,1,충북,0.86,0,1477995,0
19,4611275,12099559,47272080,515018,119850,0,3,광주,0.91,0,0,0
20,4142802,36237931,7518113,339937,98028,0,1,인천,1.08,0,14665689,0
22,3160350,8082525,41114140,203567,57491,0,1,부산,1.02,1,0,0
33,8300986,41451778,7875406,457220,141663,0,1,경북,0.82,0,0,0
25,4126380,77596542,27196515,190586,120037,71500,1,대전,0.98,0,0,0
20,2501238,44802018,12742796,385907,165770,0,4,대전,0.98,0,2376440,1
19,3800853,79887959,28003597,542120,110401,40210,1,경남,0.86,0,8316879,0
29,3731213,30720615,41397513,313849,165291,0,1,인천,1.08,0,0,0
36,3970735,38015607,41442940,576312,100995,81011,1,경남,0.86,0,18375448,0
26,5800816,33374948,20927026,180000,87770,0,1,경남,0.86,0,2133842,0
20,1478420,39427062,1650843,542370,91412,0,1,충북,0.86,0,2458050,1
23,5847954,37633698,6713432,309330,177609,0,4,인천,1.08,0,0,0
29,6758634,17295344,53785145,389932,107194,0,1,인천,1.08,0,4460031,0
22,3893903,26752762,13637880,443041,165816,0,1,대구,0.93,0,6447342,0
39,3934405,71379302,11522574,337101,92331,444602,1,강원,0.84,0,0,0
35,1616708,16372987,31237766,419766,65299,536046,1,인천,1.08,1,0,2
26,3058305,33218021,23979081,205177,135143,0,1,울산,0.94,0,0,0
38,4117561,50766243,80643993,594427,92851,0,1,경기,1.15,0,2897479,0
25,4005102,39828865,13779880,205350,119108,0,1,강원,0.84,0,0,0
21,4158052,5657159,19418596,435343,126735,0,2,서울,1.35,0,0,0
38,3993265,17042608,29780934,312246,114118,84319,2,전북,0.8,0,6743165,0
39,4488189,70798415,40499246,471579,177400,0,1,서울,1.35,0,8562087,0
25,4277636,60613031,4637707,584725,121270,0,3,부산,1.02,0,0,0
31,1963388,33684241,15819898,408674,117945,0,1,인천,1.08,0,1978980,0
22,4362376,34935713,60447655,282480,95623,162174,1,경북,0.82,0,0,0
32,6782419,16563909,10600273,631936,138527,220488,2,서울,1.35,0,0,0
33,3015278,14779927,13240338,550754,126290,205926,1,울산,0.94,0,154063,0
33,5811961,8209728,52531496,243658,94869,171736,1,충북,0.86,0,4171914,0
30,2055881,11833939,60149108,180000,144976,0,2,세종,1.0,0,845875,1
33,3011215,42973769,39129146,233081,101978,0,1,충남,0.87,0,6718677,0
30,2315078,29996390,9712741,503625,127466,0,2,전남,0.78,0,0,0
36,5519055,43027016,8294947,460587,63605,0,1,광주,0.91,0,2622147,0
22,6175232,29657200,29832079,284680,140016,52066,2,경북,0.82,0,3146132,0
29,2922640,13142262,50587478,382853,86428,199014,1,대전,0.98,0,0,0
27,2898401,39570734,16789464,424398,136520,282558,1,제주,1.04,1,3515994,0
30,6202243,71978176,23889165,535727,156830,1368841,1,세종,1.0,0,0,0
21,3007131,9618931,6735452,410109,121951,0,2,전북,0.8,0,3276234,0
25,3225006,26372397,2817329,342961,148381,430196,1,경북,0.82,0,15847074,0
39,4181191,62533777,2961167,485450,69416,507386,2,전남,0.78,0,0,0
21,2123043,59831265,13392436,521502,105145,0,1,경북,0.82,0,0,1
32,3197866,45804774,6352135,259890,85808,0,1,강원,0.84,0,0,0
32,7664046,15848712,30322132,461310,96572,439416,1,서울,1.35,0,3581041,0
28,2459937,5064586,9057700,778736,56768,475519,1,세종,1.0,0,0,1
19,2780296,20556967,44089478,488969,115258,0,3,부산,1.02,1,0,0
19,3820485,23511027,10071066,612439,141845,1094995,1,경남,0.86,0,0,0
24,2842609,59889775,12457988,536391,154779,0,1,대구,0.93,0,0,0
21,3355005,18914010,50890948,454908,75460,0,1,부산,1.02,0,0,0
20,6480309,9322641,19325975,180000,93669,0,1,대구,0.93,0,0,0
22,1869455,13555381,19587145,206045,82994,0,1,충북,0.86,1,0,0
23,4138625,39612983,11529082,462994,80161,0,2,강원,0.84,0,11241494,0
36,6070933,39705691,19720479,333110,102498,426220,1,제주,1.04,0,0,0
32,1134999,29554956,5118991,413083,111370,0,1,울산,0.94,1,9180024,2
19,1944429,61003697,34604900,501168,100306,0,1,대구,0.93,0,7587330,1
32,6524282,4954860,13349645,630117,70960,0,1,서울,1.35,0,5513998,0
21,3234408,53129241,5847708,678394,153617,631832,1,서울,1.35,0,11098776,0
27,4478956,3342825,23385720,575318,116250,393717,1,광주,0.91,0,0,0
19,2197543,51057766,24634566,563063,122695,487560,1,경남,0.86,0,23478019,1
20,1340392,31129387,17315527,432961,127793,175712,2,세종,1.0,1,11246320,2
21,1903055,29554722,45806075,498313,130496,0,3,경남,0.86,0,0,2
28,3134751,33755449,10791496,392442,120672,0,3,경기,1.15,0,2917112,0
28,2308354,54588917,18326463,539962,86136,722930,2,경기,1.15,0,1881393,2
26,2091225,9784499,1266752,459659,161075,183886,1,경북,0.82,0,0,0
32,2677273,51664137,386403,525614,137646,270553,2,경기,1.15,0,0,0
34,1137671,59729924,28287225,556435,88280,0,1,서울,1.35,0,0,2
34,1852217,32994223,23709885,236272,79100,0,1,광주,0.91,0,0,0
31,4269854,18169697,16995827,370505,178567,0,1,경남,0.86,0,0,0
30,3541811,6504705,22761590,180000,103455,0,1,충남,0.87,0,13452684,0
29,1921760,152207146,41797159,451465,91586,0,3,경기,1.15,0,0,2
23,3860232,29968580,13017522,371412,89477,463611,2,경북,0.82,0,0,0
29,2090723,8766177,10610185,467969,123825,47711,1,경북,0.82,0,0,0
19,4160295,10437250,5091483,199144,90515,0,1,전남,0.78,0,0,0
39,2902048,32869691,19319482,417240,113587,62799,1,경남,0.86,0,4924653,0
26,2652065,54783837,37221785,450733,191286,0,1,대구,0.93,0,0,0
34,2932878,14686390,31529282,432222,57889,0,2,제주,1.04,0,0,0
39,9000000,28730419,68398731,404724,97351,84376,4,대전,0.98,0,4181677,0
29,2200879,50907025,14445123,378477,109306,0,1,전남,0.78,0,0,0
37,1583071,32984448,9820323,180000,46741,0,1,강원,0.84,1,4604226,0
29,4267935,32770990,11823850,222012,125257,0,1,전남,0.78,0,0,0
21,2016380,6573140,28030682,645820,140255,346389,1,충북,0.86,0,7894646,1
19,1536659,8171756,22375301,454726,60325,0,1,충북,0.86,0,5231210,1
21,2355303,9325678,8499843,308534,106071,96945,1,충북,0.86,0,1312931,0
38,2079753,36092651,16807406,387522,113569,0,1,전남,0.78,1,0,0
28,1354132,30411256,7050764,459996,127715,0,1,전북,0.8,1,0,2
25,2761478,31732975,28275400,667583,207173,183233,1,인천,1.08,0,3909571,1
28,4512145,64756578,1800496,329781,82095,0,2,경북,0.82,0,0,0
24,2156344,15370884,2770722,309627,127289,0,1,강원,0.84,0,0,0
37,2935791,16802924,4312052,386073,107098,223079,2,대전,0.98,0,11506154,0
39,1590725,55842695,6777290,381341,101564,0,1,세종,1.0,0,4822918,1
20,3501008,32364625,25157342,364356,113447,0,1,제주,1.04,0,0,0
34,3366352,51384861,26197273,366162,122417,178314,1,경북,0.82,0,7184007,0
26,4294015,33191415,13790685,305114,108377,0,1,경북,0.82,0,0,0
19,1863919,16875571,4087448,426470,120318,0,1,울산,0.94,0,34377454,1
38,2808442,29368916,29272449,569605,104346,118893,1,전남,0.78,0,0,0
20,1760151,13781330,14173537,274289,77225,177080,1,광주,0.91,0,0,0
23,2743723,67977526,37922309,389904,138034,0,4,충남,0.87,0,0,1
19,5767914,112255857,15882615,223893,144856,0,1,충북,0.86,0,0,0
28,2657054,44377405,2590881,557842,144804,121306,1,대구,0.93,0,7939956,0
31,1695192,26661509,7422358,575545,134062,0,2,대구,0.93,0,3953468,2
25,2276851,15749744,2585162,418970,88144,131272,1,경기,1.15,0,0,0
20,800000,36658810,843573,412224,80388,579111,1,인천,1.08,1,0,2
21,1747103,6664877,11229156,512717,142738,0,2,울산,0.94,0,0,1
38,4070094,45616915,18705540,401145,69854,110680,1,세종,1.0,0,0,0
35,1637613,20657218,26361215,654102,89771,0,1,인천,1.08,0,0,2
38,3488399,8043290,31446747,226093,185795,0,1,울산,0.94,0,0,0
30,1573441,86546509,8937932,534407,126695,282027,1,충북,0.86,1,0,2
30,2426827,50902114,4591589,773660,118020,0,2,부산,1.02,0,6594001,1
35,3363231,15447665,18043973,482857,46742,0,1,대전,0.98,0,0,0
31,2037956,61219960,9534789,325511,86530,0,1,광주,0.91,0,0,0
28,4378493,16186938,30794332,312741,141261,0,1,세종,1.0,0,0,0
25,2258849,54504592,9938316,388932,58104,0,1,광주,0.91,0,7691262,0
29,2583135,27861179,19583988,433976,121694,0,1,전북,0.8,0,0,0
20,2454298,26938960,29142592,209424,63185,0,1,대전,0.98,0,0,0
23,2053456,28776392,44438935,324433,88844,0,2,울산,0.94,1,0,1
34,3854543,29517380,2684375,440905,54950,0,1,광주,0.91,0,0,0
37,987884,19117761,4079691,682276,115769,0,2,부산,1.02,0,0,2
21,3402349,80611109,16814598,631645,49618,0,1,충남,0.87,0,0,0
21,1440466,41231730,27479559,372618,107528,256457,1,대구,0.93,0,0,2
20,2633657,7816169,23428286,271143,133917,196706,1,대전,0.98,0,0,0
35,2911379,22417223,5840955,375590,114155,0,2,전남,0.78,0,0,0
25,2621526,81683036,28988131,463275,129149,0,1,제주,1.04,0,9767034,0
25,3782911,6688504,17943705,538523,117044,0,1,충남,0.87,0,0,0
19,4156920,40121426,9331361,328439,105738,0,2,경남,0.86,0,0,0
39,2187045,15415163,36926161,189110,105644,583267,1,경북,0.82,0,716822,0
28,2153144,17100622,29361173,418514,122256,0,1,세종,1.0,0,0,0
35,3003189,35884349,31424086,267264,68947,555566,1,전남,0.78,0,7875422,0
33,1570410,43665729,19035521,378744,97701,0,1,대전,0.98,0,0,1
21,2484425,29522420,24890258,282266,181871,0,1,울산,0.94,0,0,0
35,5445639,84549918,19854532,191560,125446,0,1,강원,0.84,0,0,0
30,1595891,50683438,2586574,566801,156600,0,2,제주,1.04,0,13396212,2
31,2635021,70478145,14019175,397209,119953,800778,1,경북,0.82,0,5678335,0
23,2364230,24528658,22492949,323284,86383,0,1,세종,1.0,0,0,0
36,7223985,56207929,30665549,467460,98478,0,4,충남,0.87,0,7772850,0
38,2420227,70166371,7716065,217531,51460,184201,1,부산,1.02,0,9774799,0
27,2481400,36199530,14163960,287442,155265,109696,1,전남,0.78,0,0,0
20,1957979,34000649,36153422,362412,139820,0,1,강원,0.84,0,0,1
36,3062250,52045969,11502383,524805,79205,110046,1,강원,0.84,0,0,0
37,3425726,46043228,2492004,287370,133909,0,1,전남,0.78,0,117542,0
